llm_model_name,tensor_parallelism_degree,max_requests_per_batch,max_tokens_per_batch,arrival_rate,num_warmup_requests,step_idx,is_warmup_step,timestamp,num_inference_requests,num_prefilling_tokens,num_decoding_tokens,num_finetuning_fwd_tokens,num_finetuning_bwd_tokens,num_bwd_layers
meta-llama/llama-3.1-70b,4,8,256,0,10,1204,0,192504574,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1205,0,192565975,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1206,0,192626062,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1207,0,192687238,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1208,0,192749359,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1209,0,192809989,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1210,0,192871252,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1211,0,192931927,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1212,0,192992331,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1213,0,193055272,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1214,0,193116432,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1215,0,193179213,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1216,0,193239890,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1217,0,193300750,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1218,0,193361387,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1219,0,193423016,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1220,0,193482864,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1221,0,193543555,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1222,0,193603109,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1223,0,193667135,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1224,0,193728078,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1225,0,193793105,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1226,0,193853335,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1227,0,193914742,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1228,0,193975764,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1229,0,194037935,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1230,0,194098613,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1231,0,194159244,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1232,0,194218118,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1233,0,194279644,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1234,0,194343877,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1235,0,194404587,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1236,0,194466226,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1237,0,194527906,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1238,0,194589302,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1239,0,194649952,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1240,0,194711027,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1241,0,194773597,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1242,0,194833647,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1243,0,194894962,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1244,0,194955601,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1245,0,195015594,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1246,0,195076797,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1247,0,195137182,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1248,0,195198369,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1249,0,195258968,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1250,0,195320063,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1251,0,195382368,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1252,0,195443371,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1253,0,195502191,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1254,0,195563116,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1255,0,195624126,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1256,0,195684115,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1257,0,195744631,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1258,0,195805613,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1259,0,195866327,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1260,0,195927455,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1261,0,195988944,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1262,0,196049853,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1263,0,196108393,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1264,0,196169037,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1265,0,196230367,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1266,0,196291230,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1267,0,196352234,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1268,0,196412598,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1269,0,196473638,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1270,0,196534585,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1271,0,196595420,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1272,0,196655957,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1273,0,196716999,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1274,0,196775735,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1275,0,196836209,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1276,0,196896516,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1277,0,196957691,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1278,0,197017530,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1279,0,197078209,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1280,0,197138221,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1281,0,197199057,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1282,0,197261238,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1283,0,197322456,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1284,0,197382219,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1285,0,197442652,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1286,0,197502943,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1287,0,197563737,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1288,0,197623981,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1289,0,197684138,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1290,0,197744413,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1291,0,197805287,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1292,0,197864752,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1293,0,197928023,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1294,0,197988591,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1295,0,198047638,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1296,0,198107236,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1297,0,198168305,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1298,0,198228352,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1299,0,198289512,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1300,0,198350039,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1301,0,198410996,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1302,0,198471162,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1303,0,198531623,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1304,0,198592239,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1305,0,198653559,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1306,0,198711613,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1307,0,198772185,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1308,0,198831638,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1309,0,198892698,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1310,0,198952762,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1311,0,199013860,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1312,0,199074060,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1313,0,199135252,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1314,0,199195564,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1315,0,199255489,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1316,0,199315818,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1317,0,199375735,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1318,0,199436192,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1319,0,199496366,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1320,0,199556879,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1321,0,199618118,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1322,0,199678827,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1323,0,199739024,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1324,0,199810551,8,27,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1325,0,199871709,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1326,0,199932637,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1327,0,199991379,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1328,0,200052320,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1329,0,200113053,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1330,0,200174486,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1331,0,200243915,8,33,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1332,0,200306914,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1333,0,200368960,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1334,0,200430368,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1335,0,200491268,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1336,0,200551962,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1337,0,200611314,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1338,0,200668466,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1339,0,200729710,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1340,0,200790400,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1341,0,200850383,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1342,0,200910894,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1343,0,200971500,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1344,0,201032643,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1345,0,201093553,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1346,0,201154036,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1347,0,201214284,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1348,0,201272492,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1349,0,201333041,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1350,0,201394115,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1351,0,201465217,8,16,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1352,0,201525807,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1353,0,201586231,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1354,0,201646932,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1355,0,201706746,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1356,0,201767522,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1357,0,201827680,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1358,0,201888150,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1359,0,201945230,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1360,0,202005553,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1361,0,202066651,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1362,0,202127322,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1363,0,202188098,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1364,0,202248389,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1365,0,202308991,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1366,0,202369553,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1367,0,202429882,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1368,0,202490250,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1369,0,202549487,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1370,0,202609991,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1371,0,202670785,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1372,0,202731077,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1373,0,202791487,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1374,0,202851186,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1375,0,202911361,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1376,0,202971808,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1377,0,203032340,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1378,0,203092158,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1379,0,203152554,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1380,0,203210883,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1381,0,203271302,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1382,0,203331673,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1383,0,203392633,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1384,0,203452442,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1385,0,203512809,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1386,0,203586923,8,81,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1387,0,203647439,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1388,0,203707627,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1389,0,203767997,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1390,0,203828582,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1391,0,203886798,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1392,0,203946078,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1393,0,204006328,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1394,0,204067304,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1395,0,204127678,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1396,0,204186783,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1397,0,204247343,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1398,0,204306994,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1399,0,204366627,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1400,0,204425805,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1401,0,204485852,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1402,0,204542126,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1403,0,204603119,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1404,0,204663422,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1405,0,204723525,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1406,0,204794586,8,15,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1407,0,204855234,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1408,0,204916082,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1409,0,204976500,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1410,0,205035556,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1411,0,205131464,8,249,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1412,0,205236649,8,249,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1413,0,205354101,8,249,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1414,0,205482990,8,249,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1415,0,205622784,8,249,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1416,0,205777378,8,249,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1417,0,205948607,8,249,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1418,0,206145643,8,249,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1419,0,206372981,8,249,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1420,0,206527375,8,87,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1421,0,206589064,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1422,0,206650352,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1423,0,206710825,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1424,0,206771668,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1425,0,206831290,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1426,0,206889378,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1427,0,206949220,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1428,0,207009770,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1429,0,207069826,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1430,0,207130870,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1431,0,207191345,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1432,0,207251622,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1433,0,207311913,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1434,0,207372043,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1435,0,207432222,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1436,0,207493232,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1437,0,207550785,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1438,0,207610913,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1439,0,207670793,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1440,0,207730663,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1441,0,207791654,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1442,0,207852123,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1443,0,207912841,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1444,0,207973662,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1445,0,208034912,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1446,0,208095345,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1447,0,208153688,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1448,0,208214151,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1449,0,208274724,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1450,0,208334649,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1451,0,208394591,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1452,0,208454980,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1453,0,208518352,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1454,0,208579338,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1455,0,208640946,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1456,0,208701497,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1457,0,208761830,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1458,0,208819866,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1459,0,208879756,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1460,0,208939633,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1461,0,209000401,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1462,0,209060978,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1463,0,209121065,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1464,0,209181318,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1465,0,209242702,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1466,0,209302637,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1467,0,209362884,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1468,0,209423484,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1469,0,209481783,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1470,0,209542869,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1471,0,209604056,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1472,0,209664310,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1473,0,209724515,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1474,0,209785657,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1475,0,209845642,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1476,0,209905550,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1477,0,209966156,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1478,0,210026861,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1479,0,210096430,8,55,7,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1480,0,210156967,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1481,0,210218252,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1482,0,210278450,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1483,0,210338992,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1484,0,210398776,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1485,0,210459424,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1486,0,210518833,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1487,0,210579918,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1488,0,210640122,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1489,0,210700699,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1490,0,210758384,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1491,0,210818204,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1492,0,210878233,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1493,0,210937872,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1494,0,210998138,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1495,0,211057945,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1496,0,211118099,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,256,0,10,1497,0,211178493,8,0,8,0,0,0
