llm_model_name,tensor_parallelism_degree,max_requests_per_batch,max_tokens_per_batch,arrival_rate,num_warmup_requests,step_idx,is_warmup_step,timestamp,num_inference_requests,num_prefilling_tokens,num_decoding_tokens,num_finetuning_fwd_tokens,num_finetuning_bwd_tokens,num_bwd_layers
meta-llama/llama-3.1-70b,4,8,512,0,10,52,1,127333928,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,53,1,127401869,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,54,1,127490498,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,55,1,127561410,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,56,1,127630588,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,57,1,127698604,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,58,1,127767482,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,59,1,127835148,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,60,1,127903061,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,61,1,127971479,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,62,1,128040484,2,0,2,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,63,1,128116461,1,0,1,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,64,0,128124769,0,0,0,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,65,0,128125835,0,0,0,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,66,0,128140803,0,0,0,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,67,0,128162079,0,0,0,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,68,0,128403114,8,512,0,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,69,0,128588000,8,505,7,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,70,0,128839615,8,505,7,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,71,0,129154657,8,505,7,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,72,0,129380190,8,254,7,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,73,0,129448785,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,74,0,129515950,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,75,0,129583793,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,76,0,129650985,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,77,0,129717824,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,78,0,129784039,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,79,0,129851932,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,80,0,129918140,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,81,0,129986170,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,82,0,130055847,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,83,0,130122055,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,84,0,130189223,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,85,0,130255611,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,86,0,130324618,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,87,0,130393865,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,88,0,130460608,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,89,0,130527262,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,90,0,130594643,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,91,0,130661539,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,92,0,130728239,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,93,0,130796001,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,94,0,130862835,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,95,0,130929839,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,96,0,130996426,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,97,0,131064076,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,98,0,131130818,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,99,0,131198278,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,100,0,131264410,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,101,0,131331463,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,102,0,131397370,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,103,0,131464638,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,104,0,131532634,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,105,0,131599759,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,106,0,131666846,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,107,0,131746061,8,42,7,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,108,0,131813681,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,109,0,131881449,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,110,0,131947670,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,111,0,132014387,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,112,0,132081424,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,113,0,132149077,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,114,0,132215771,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,115,0,132282344,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,116,0,132349603,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,117,0,132416634,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,118,0,132483505,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,119,0,132550005,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,120,0,132616344,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,121,0,132684079,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,122,0,132750163,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,123,0,132816455,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,124,0,132882787,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,125,0,132950471,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,126,0,133016814,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,127,0,133084037,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,128,0,133151454,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,129,0,133219073,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,130,0,133286194,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,131,0,133355488,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,132,0,133422406,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,133,0,133491366,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,134,0,133558834,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,135,0,133625542,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,136,0,133692569,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,137,0,133759554,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,138,0,133826067,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,139,0,133893021,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,140,0,133959286,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,141,0,134025450,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,142,0,134091221,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,143,0,134157607,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,144,0,134223179,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,145,0,134289458,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,146,0,134355272,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,147,0,134423428,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,148,0,134489480,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,149,0,134555611,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,150,0,134621812,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,151,0,134688883,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,152,0,134754288,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,153,0,134820654,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,154,0,134886516,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,155,0,134952800,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,156,0,135018554,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,157,0,135084841,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,158,0,135150648,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,159,0,135217573,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,160,0,135285020,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,161,0,135352817,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,162,0,135419900,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,163,0,135487163,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,164,0,135553594,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,165,0,135620676,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,166,0,135686609,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,167,0,135754791,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,168,0,135823712,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,169,0,135890614,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,170,0,135957111,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,171,0,136024256,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,172,0,136090841,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,173,0,136156650,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,174,0,136223554,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,175,0,136290758,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,176,0,136357372,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,177,0,136422735,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,178,0,136490034,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,179,0,136558151,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,180,0,136625496,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,181,0,136691552,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,182,0,136759036,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,183,0,136826168,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,184,0,136892539,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,185,0,136958891,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,186,0,137025419,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,187,0,137092296,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,188,0,137175693,8,22,7,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,189,0,137242646,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,190,0,137309441,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,191,0,137376719,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,192,0,137444444,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,193,0,137513517,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,194,0,137581541,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,195,0,137648455,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,196,0,137715160,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,197,0,137782316,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,198,0,137850038,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,199,0,137916874,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,200,0,137984576,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,201,0,138052237,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,202,0,138118567,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,203,0,138185339,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,204,0,138252090,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,205,0,138320090,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,206,0,138387626,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,207,0,138455051,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,208,0,138524066,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,209,0,138590930,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,210,0,138657848,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,211,0,138724872,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,212,0,138792188,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,213,0,138859131,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,214,0,138926000,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,215,0,138993194,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,216,0,139060302,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,217,0,139126981,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,218,0,139193341,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,219,0,139261190,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,220,0,139328612,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,221,0,139395904,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,222,0,139462923,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,223,0,139529658,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,224,0,139596497,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,225,0,139664081,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,226,0,139731182,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,227,0,139797521,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,228,0,139865570,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,229,0,139934303,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,230,0,140001762,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,231,0,140068458,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,232,0,140134626,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,233,0,140201365,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,234,0,140267391,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,235,0,140335425,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,236,0,140402284,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,237,0,140469130,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,238,0,140536876,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,239,0,140603858,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,240,0,140673048,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,241,0,140740604,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,242,0,140806394,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,243,0,140873145,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,244,0,140939890,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,245,0,141007307,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,246,0,141075551,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,247,0,141142274,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,248,0,141209590,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,249,0,141278116,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,250,0,141345270,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,251,0,141412739,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,252,0,141480818,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,253,0,141549259,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,254,0,141616343,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,255,0,141682313,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,256,0,141749434,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,257,0,141817441,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,258,0,141884326,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,259,0,141952073,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,260,0,142019350,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,261,0,142086634,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,262,0,142154393,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,263,0,142236527,8,84,7,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,264,0,142304055,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,265,0,142382827,8,76,7,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,266,0,142451063,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,267,0,142518300,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,268,0,142585010,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,269,0,142651729,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,270,0,142717911,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,271,0,142785512,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,272,0,142862337,8,48,7,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,273,0,142930365,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,274,0,143093320,8,506,6,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,275,0,143168055,8,14,7,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,276,0,143235509,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,277,0,143302454,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,278,0,143370350,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,279,0,143440146,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,280,0,143509012,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,281,0,143577359,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,282,0,143644776,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,283,0,143711530,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,284,0,143778017,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,285,0,143845985,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,286,0,143912855,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,287,0,143980124,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,288,0,144047052,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,289,0,144114564,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,290,0,144183158,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,291,0,144249966,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,292,0,144318534,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,293,0,144385202,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,294,0,144451922,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,295,0,144520544,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,296,0,144588781,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,512,0,10,297,0,144654820,8,0,8,0,0,0
