llm_model_name,tensor_parallelism_degree,max_requests_per_batch,max_tokens_per_batch,arrival_rate,num_warmup_requests,step_idx,is_warmup_step,timestamp,num_inference_requests,num_prefilling_tokens,num_decoding_tokens,num_finetuning_fwd_tokens,num_finetuning_bwd_tokens,num_bwd_layers
meta-llama/llama-3.1-70b,4,8,128,0,10,145,0,102949928,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,146,0,103010232,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,147,0,103070198,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,148,0,103129945,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,149,0,103189255,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,150,0,103248619,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,151,0,103305930,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,152,0,103364953,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,153,0,103426801,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,154,0,103487513,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,155,0,103547154,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,156,0,103606756,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,157,0,103667230,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,158,0,103727118,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,159,0,103787658,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,160,0,103846844,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,161,0,103907591,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,162,0,103964987,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,163,0,104024833,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,164,0,104084031,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,165,0,104144931,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,166,0,104205414,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,167,0,104265264,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,168,0,104324356,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,169,0,104384140,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,170,0,104444279,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,171,0,104516073,8,11,7,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,172,0,104574406,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,173,0,104633737,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,174,0,104693518,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,175,0,104755420,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,176,0,104814652,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,177,0,104875044,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,178,0,104934689,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,179,0,104995520,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,180,0,105054885,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,181,0,105116041,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,182,0,105173501,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,183,0,105233345,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,184,0,105292194,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,185,0,105352549,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,186,0,105412713,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,187,0,105471968,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,188,0,105531768,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,189,0,105591950,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,190,0,105651679,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,191,0,105710786,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,192,0,105770226,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,193,0,105827622,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,194,0,105886581,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,195,0,105945581,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,196,0,106006526,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,197,0,106066344,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,198,0,106125708,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,199,0,106185302,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,200,0,106244923,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,201,0,106316837,8,121,7,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,202,0,106384089,8,121,7,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,203,0,106452585,8,121,7,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,204,0,106529616,8,122,6,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,205,0,106595197,8,40,7,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,206,0,106655271,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,207,0,106714984,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,208,0,106774738,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,209,0,106834819,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,210,0,106894316,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,211,0,106953849,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,212,0,107013599,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,213,0,107073694,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,214,0,107131131,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,215,0,107192009,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,216,0,107252120,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,217,0,107312245,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,218,0,107372343,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,219,0,107431387,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,220,0,107491785,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,221,0,107551625,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,222,0,107612649,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,223,0,107672178,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,224,0,107730397,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,225,0,107802017,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,226,0,107868323,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,227,0,107928506,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,228,0,107988646,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,229,0,108048627,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,230,0,108108397,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,231,0,108167378,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,232,0,108227248,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,233,0,108298082,8,18,7,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,234,0,108356250,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,235,0,108415838,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,236,0,108475617,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,237,0,108536467,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,238,0,108597588,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,239,0,108657631,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,240,0,108717846,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,241,0,108778707,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,242,0,108839369,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,243,0,108899378,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,244,0,108958226,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,245,0,109018021,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,246,0,109078987,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,247,0,109139743,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,248,0,109200307,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,249,0,109260692,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,250,0,109319959,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,251,0,109380297,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,252,0,109439953,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,253,0,109500109,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,254,0,109561256,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,255,0,109619425,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,256,0,109680032,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,257,0,109740350,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,258,0,109800164,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,259,0,109859991,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,260,0,109919719,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,261,0,109981276,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,262,0,110043490,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,263,0,110103577,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,264,0,110164934,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,265,0,110223170,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,266,0,110282440,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,267,0,110342554,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,268,0,110402575,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,269,0,110462439,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,270,0,110523377,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,271,0,110583179,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,272,0,110642611,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,273,0,110702461,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,274,0,110762020,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,275,0,110821835,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,276,0,110879887,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,277,0,110939532,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,278,0,110999637,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,279,0,111059484,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,280,0,111119453,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,281,0,111179182,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,282,0,111238829,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,283,0,111298198,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,284,0,111358007,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,285,0,111417328,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,286,0,111477032,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,287,0,111534769,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,288,0,111594514,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,289,0,111653959,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,290,0,111714081,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,291,0,111774473,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,292,0,111836876,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,293,0,111896654,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,294,0,111955351,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,295,0,112015097,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,296,0,112075024,8,0,8,0,0,0
meta-llama/llama-3.1-70b,4,8,128,0,10,297,0,112134424,8,0,8,0,0,0
